"taskID","weight","patina","site","surface","toSearch","dateDiscoveryMonth","objectType","gridRef","thickness","width","other","composition","optionsAccuracy","associations","Find spot marker","description","collection","dateDiscoveryDay","remarks","dateDiscoveryYear","rightCorner","length","edge","publications","userID","Lon","Lat","inputBy","imageURL"
"10566","","","dorset [;] west stafford [;] mount pleasant [;] 1970 excavations (g. wainwright) [;] label with find: mp 70 ii dtn 10","shiny brown-black with bright green corrosion.","","None","FLAT AXE","","","66","No weight given on index card.","Incipient flanges and stop-ridge.","100","From the Henge Monument (Neo-Beaker)","Find spot marker","","? not yet decided","None","KW","1970","","121","","","581"," -2.41245448"," 50.70780","scruffyarcher; Andrew Parkinson","https://farm6.staticflickr.com/5562/14958998452_6ab847bf9b_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10567","","","dorset, weymouth, jordan hill","","jordan hill weymouth","None","flat axe","SY 698 820","","","No details of artefact or collection","","1000","","Find spot marker","","DORCHESTER MUSEUM 1885. 16. 2 [;] ex Warne Collection [;] ","None","","None","","","","Mouse, 1905, 49 Br 2 [;] Warne, 1872, additional plate 2 fig 4 [;] Crawford, 1912, 308","482"," -2.42711764"," 50.63753","scruffyarcher; Andrew Parkinson","https://farm6.staticflickr.com/5571/14772677690_2b930bfb2b_b.jpg"
"10567","","","dorset [;] weymouth [;] jordan hill","","","None","FLAT AXE","c. SY 698 820","","","No weight or measurements on index card. Drawing shows measurements that appear to be 58 and 35.","","100","","Find spot marker","","DORCHESTER MUSEUM 1885.16.2 [;] ex Warne collection","None","","None","","","","Moule 1906, 49 Br.2 [;] Warne 1872, additional plate 2. fig 4 [;] Crawford 1912, 308.","581"," -2.42854458"," 50.63705","scruffyarcher; Andrew Parkinson","https://farm6.staticflickr.com/5571/14772677690_2b930bfb2b_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10568","","a patch of green patina","england [;] dorset [;] weymoutn (near) [;] jordan hill","","jordan hill, england","None","Miniature Flat Celt","","centre 6","(butt) 19","","","10000","","Find spot marker","Copper colour","Dorchester Museum [;] Br. 2 [;] Warne Collection [;] 18 5-16 2","None","","None","d","58","35","","226"," -0.60283430"," 51.27815","Elaine Dale; Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3849/14772672349_4549cdab49_b.jpg"
"10568","96","Copper colour with patch of green patina","england [;] dorset [;] weymouth (near) [;] jordan hill","","jordan hill, dorset","None","Miniature Flat Celt","","","19","Width: butt 19mm; edge 35mm [;] Thickness: centre [illegible]","","100","","Find spot marker","","Dorchester Museum [;] Dr. 2 [;] Warne Collection [;] 18.5-16.2","None","","None","d","58","35","","433"," -2.42711764"," 50.63753","Elaine Dale; Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3849/14772672349_4549cdab49_b.jpg"
"10568","","","england, dorset, nr weymouth, jordan's hill","copper colour with a patch of green patina"," weymouth dorset","None","miniature flat celt","","","19","some details on thickness and weight but they are smeared beyond all recognition","","1000","","Find spot marker","","DORCHESTER MUSEUM Br. 2 [;] Warne Collection [;] 18- 5- 16 2","None","","None","d","58","35","","482"," -2.45624620"," 50.61911","Elaine Dale; Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3849/14772672349_4549cdab49_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10569","311.13","brown (Evans & Crawford describe it like dark green morocco, sage-green). Patina flaked off in places","england [;] dorset ;] weymouth [;] preston down, [;] 1866","grained","weymouth, england","None","Hammer - Flanged Flat Axe","","at ridge 12","below butt 24","","Faces taper from low ridge above centre. Slight flanges - Secondary edge, low curve. Longitudinal punch marks covering faces, crossed by 2 bars of chevrons, running in opposite directions, on ridge & above edge.","10000","","Find spot marker","","Ashmolean Museum, Oxford [;] 1927.2362 [;] Evans Colln.","None","","1866","d","160","75","J. Evans, Anc. Br. imps p.46, fig. 5 [;] O.G.S. Crawford, Geog, Journ. XL (1912), p.308 (flat celts list)","226"," -2.45624620"," 50.61911","Elaine Dale; scruffyarcher","https://farm4.staticflickr.com/3895/14772672019_3a3ba8961f_b.jpg"
"10569","311.13","Brown (Evans and Crawford describe as like dark green morocco.. Patina scratched off in places. ","england, dorset, weymouth, preston down","Grained","weymouth dorset","None","Hammer- flanged Flat Axe","","12","24","Just in case you don't know, morocco as referred to here was a kind of leather very popular for armchairs etc at the time!","Faces taper from low ridge above center. Slight flanges- secondary edge, low curve.Logitudinal punch marks covering faces, crossed by 2 bars of chevrons,running in opposite directions, on ridge and above edge.","1000","","Find spot marker","","Ashmolean Museum, Oxford [;] 1927.2362, Evans Collection","None","","1866","d","160","75","J Evans Anc[ient] Br[itish] [.....] p. 46, fig 5 [;] OGS Crawford Geog[grapher's?] Journ[al] XL (1912), p308- (flat celts list)","482"," -2.45624620"," 50.61911","Elaine Dale; scruffyarcher","https://farm4.staticflickr.com/3895/14772672019_3a3ba8961f_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10570","","","dorset [;] weymouth [;] ridgeway [;] barrow g8, grave group b","","weymouth, england","None","FLAT AXE","SY 6574 [;] 8662","","","","","10000","2a. GRAVE GROUP (0)","Find spot marker","textile fragment attached to blade face","DORCHESTER MUSEUM 1884.9.20","None","AFI, PI, CI, SI","None","","","","","226"," -2.45624620"," 50.61911","Elaine Dale; Joellen mcGann; scruffyarcher","https://farm6.staticflickr.com/5567/14772677180_1c667a439d_b.jpg"
"10570","","","england [;] dorset [;] weymouth [;] ridgeway [;] barrow g8, grave group b","","ridgeway hill, weymouth","None","Flat Axe","SY 6574 8662","","","","","100","2a. Grave Group (O)","Find spot marker","Textile fragment attached to blade face","Dorchester Museum [;] 1884.9.20","None","AFI, PI, CI, SI","None","","","","","433"," -2.46316620"," 50.67410","Elaine Dale; Joellen mcGann; scruffyarcher","https://farm6.staticflickr.com/5567/14772677180_1c667a439d_b.jpg"
"10570","","","dorset, weymouth, ridgeway, barrow g8 grave group b","","ridgeway weymouth","None","flat axe","SY 6574 8662","","","Few details and no measurements of artefacts","","1000","2a Grave Group (0)","Find spot marker","textile fragment attached to blade face","DORCHESTER MUSEUM 1884. 9. 20","None","AF1 P1 C1 S1","None","","","","","482"," -2.46868970"," 50.66383","Elaine Dale; Joellen mcGann; scruffyarcher","https://farm6.staticflickr.com/5567/14772677180_1c667a439d_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10571","","","england [;] dorset [;] upway (near) [;] barrow on ridgeway (no. 7) [;] found in the fourth internment in mr. john mays's barrow on the ridgeway, near upway, opened august 1885","","ridgeway hill, dorset","8","Flat Celt","","","","","","100","Found with two gold ornaments and two flat triangular daggers, Nos. 25 and 26. With one Fragment of a wooden sheath, a sandstone amulet, a fragment of a third dagger, and cremated bones.","Find spot marker","Well-marked stop-ridge. Butt broken.","Dorchester Museum [;] 1 [;] Cunnington Collection [;] 1884.9.20","None","A piece of cloth was found adhering to it.","1885","d","88","42","Dorset Arch + Nat. Hist. Soc. LVIII","433"," -2.11504940"," 50.63612","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3861/14772677060_7d69994262_b.jpg"
"10571","","","england, dorset, upway, barrow on ridgeway (no. 7)","","upway dorset","8","Flat Celt","","","","","Well- marked stop- ridge. Butt broken","100","Found with two gold ornaments and two flat triangular daggers, nos. 25 and 26. with one fragment of a wooden sheath, a sandstone amulet, a fragment of a third dagger and cremated bone.","Find spot marker","","DORCHESTER MUSEUM 1 [;] Cummington Collection [;] 1884.9.20","None","a piece of cloth was found adjoining to it [;] Found in the fourth internment in Mr John Mayo's barrow on the Ridgeway, near Upway, opened August 1885","1885","d","88","42","Dorset Arch[eological] and Na[tural] Hist[ory] Soc[iety] LVIII","482"," -2.46008400"," 50.61604","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3861/14772677060_7d69994262_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10572","75","","england [;] dorset [;] weymouth, near [;] 1867","Dark and pitted.","weymouth, dorset","None","Miniature Hammer-Flanged Flat Axe","","10","19","Width: edge (broken) 46mm; butt 19mm [;] Weight: 74.74 gms","","100","","Find spot marker","Low flanges. One edge a good deal broken. Butt somewhat damaged.","Ashmolean Museum, Oxford [;] 1927/2371 Evans Collection","None","","1867","d","88","46","(Not in A Bl.)","433"," -2.45624620"," 50.61911","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3908/14772812307_a2151c42f1_b.jpg"
"10572","74.74","","england, dorset, weymouth","Dark and pitted","weymouth dorset","None","miniature hammer- flanged flat axe","","10","19","","low flanges.One edge a good deal broken. Butt somewhat damaged.","1000","","Find spot marker","","Ashmoleon Museum Oxford [;] 1927/2371 Evans Collection","None","","1867","d","88","46","","482"," -2.45624620"," 50.61911","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3908/14772812307_a2151c42f1_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10573","","","england [;] dorset [;] winterbourne steepleton [;] glebe farm","","winterbourne steepleton, england","None","Flat Axe","SY 62 89","","","","","100","","Find spot marker","","Dorchester Museum [;] 1892.30.1 [;] (registration no. applied retrospectively and not compatible with recorded date of acquisition, 1917)","None","PI, CI, SI","None","","","","Dorchester Mus., MS Cat. of Bronzes, no 309.","433"," -2.53408600"," 50.70940","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3877/14958997732_c4a2d78f9b_b.jpg"
"10573","","","dorset, winterbourne steepleton, glebe farm",""," winterbourne steepleton dorset","None","Flat Axe","SY 62 89","","","No descriptions or measurements of artefact","","1000","","Find spot marker","","DORCHESTER MUSEUM 1892 30, 1 [;] ( registration no. applied retrospectively and not compatible with recorded date of aquistion, 1917)","None","Pl C1 S1","None","","","","Dorchester Mus[eum], MS cat[alogue] of bronzes, no. 309","482"," -2.53408600"," 50.70940","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3877/14958997732_c4a2d78f9b_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10574","425","Peacock green. One face stained grey and reddish brown.","england [;] dorset [;] winterbourne steepleton [;] on the glebe farm [;] during the incumbancy of rev. w. cornish","","winterbourne steepleton, dorset","None","Hammer-Flanged Flat Axe","","9","35","Width: edge 102mm; middle 39mm; butt 35mm [;] Thickness: 9mm; 11mm [;] Weight: 425.25 gms","","100","","Find spot marker","Slight flanges. Traces of stop ridge. Sides faceted. Faces tooled. Slight dent in butt, deep scratches on one face.","Dorchester Museum [;] 309 [;] purchased by Exors of Rev. W. Cornish, June 1917 [;] 1892.30.1","None","","None","d","167","102","","433"," -2.53408600"," 50.70940","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3879/14959353135_49bb09a74e_b.jpg"
"10574","425.25","peacock green. one face stained grey and reddish brown","england, dorset, winterbourne steepleton, on the glebe farm","","winterbourne steepleton dorset","None","hammer- flanged flat axe","","9. 11","35 butt 39 middle","","slight flanges. Traces of stop ridge. Sides faceted. Faces tolled. slight dent in butt. Deep scratches on one face.","1000","","Find spot marker","","Dorchester Museum 309 [;] Purch[ase]d by Exec[utor]s of Rev. W. Cornish June 1917 [;] 1892.30.1","None","","None","d","167","102","","482"," -2.53408600"," 50.70940","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3879/14959353135_49bb09a74e_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10575","","","scotland [;] dumfries and galloway [;] caerlaverock [;] caerlaverock castle","","caerlaverock castle, scotland","None","Flat Axe","NY 0251 6551","","","","","100","7b. Area Find","Find spot marker","","?","None","PRBAF: SI [;] Rec. SN April 81 [;] Source R","None","","119","","a) Yates, 1979, 148 fig. 2 (right)","433"," -3.52390670"," 54.97561","Joellen mcGann; scruffyarcher","https://farm6.staticflickr.com/5551/14936353666_7e68a62f8e_b.jpg"
"10575","","","dumfies and galloway, caerlaverock, caerlaverock castle","","caerlaverock dumfries and galloway","None","Flat Axe","NY 0251 6551","","","No descriptions and only one measurement of artefact. And there was just a question mark in the collections box","","100","","Find spot marker","","?","None","","None","","119","","Yates 1979, 148 fig. 2 (right)","482"," -3.52390670"," 54.97561","Joellen mcGann; scruffyarcher","https://farm6.staticflickr.com/5551/14936353666_7e68a62f8e_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10576","","","scotland [;] dumfries and galloway [;] caerlaverock [;] caerlaverock castle","","caerlaverock castle, scotland","None","Flat Axe","NY 0251 6551","","","","","100","7a Area Find","Find spot marker","","?","None","PRBAF: SI [;] Rec.: SN April 81 [;] Source: R","None","","153","","a) Yates 1979, 148 fig 2 (left)","433"," -3.52390670"," 54.97561","Joellen mcGann; scruffyarcher","https://farm6.staticflickr.com/5559/14772744278_4e82f2660e_b.jpg"
"10576","","","dumfries and galloway, caerlaverock, caerlaverock castle","","carlaverock dumfries and galloway","None","Flat Axe","NY 0251 6551","","","once again, only one measurement and no description of artefact, and only a question mark in the collections box","","100","7a area find","Find spot marker","","?","None","","None","","153","","Yates 1979, 148 fig. 2 (left)","482"," -3.52390670"," 54.97561","Joellen mcGann; scruffyarcher","https://farm6.staticflickr.com/5559/14772744278_4e82f2660e_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10577","199","Green patina, partly removed on one side by the finder.","scotland [;] dumfries and galloway [;] carsphairn [;] found while digging up potatoes, broch loch","Pitted in places, with one deep depression.","carsphairn, scotland","None","Flat Axe","","9","","","","100","","Find spot marker","","Cdt. William Campbell","None","","None","d","144","86","","433"," -4.26208490"," 55.21231","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3911/14772813347_1656035e8a_b.jpg"
"10577","199","Green, partly removed on one side by the finder/","scotland, dumfries and galloway, carsphairn","pitted in places, with one deep depression.","carsphairn dumfries and galloway","None","Flat Axe","","9","","","","100","","Find spot marker","","Cdr William Campbell","None","found while digging up potatoes, Broch Loch","None","d","144","26","","482"," -4.26208490"," 55.21231","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3911/14772813347_1656035e8a_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10578","153","","scotland [;] dumfries and galloway [;] lock inch [;] drumdoch, inch","","loch inch, scotland","None","Flat Celt","","","29","Length: 130.5mm [;] Width: edge 81mm; butt 29mm [;] Weight: 153.4 gms","","100","","Find spot marker","Good condition.","Mann Collection [;] B19 [;] The University, Glasgow","None","","None","d","131","81","","433"," -4.95584829"," 54.90663","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3862/14772811887_eb713ed885_b.jpg"
"10578","153.4","","scotland, dumfries and galloway, inch, drumdock","","inch dumfries and galloway","None","Flat Celt","","","29","","Good condition","100","","Find spot marker","","Mann Collection B19 [;] The University Glasgow","None","","None","d","130.5","81","","482"," -4.95584829"," 54.90663","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3862/14772811887_eb713ed885_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10579","255","Traces of medium green. Remainder dark bronze.","scotland [;] dumfries and galloway [;] stranraer (near) [;] freugh","Smooth","stranraer","None","Flat Celt","","8","22","Length: 137.5mm [;] Width: edge 58mm; butt 21.5mm [;] Thickness: 7.5mm; 9.5mm [;] Weight: 254.65 gms","","100","","Find spot marker","The thickest part of this celt is where the section is shown from here it tapers to the edge + a thin butt. Sharp edge.","Herts County Museum, St. Albans [;] lent by Capt. J. H. Ball, RAF 8","None","","None","d","138","58","","433"," -4.94886524"," 54.85381","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3885/14936353156_8359e513a8_b.jpg"
"10579","254.65","traces of medium green. Remainder dark bronze","scotland, dumfries and galloway, stranraer, freugh","smooth","stranraer dumfries and galloway","None","Flat Celt","","7.5 9.5","21.5","","The thickest part of this celt is where the section is shown, from here it tapers to the edge, sharp edge and a thin butt","1000","","Find spot marker","","Herts County Museum, St Albans [;] lent by Capt. J H Ball RAF 8","None","","None","d","137.5","58","","482"," -5.02705700"," 54.90235","Joellen mcGann; scruffyarcher","https://farm4.staticflickr.com/3885/14936353156_8359e513a8_b.jpg"
